cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1950-10-23,19.9600,0.6012,-0.1503,-0.0834,0.0876,0.2504,0.0920,0.0717,0.1130,-0.0223,0.0100,0.1000
1950-10-24,20.0800,-0.1494,0.2997,0.1000,0.0875,0.1899,0.3085,0.1647,0.1379,0.1673,0.0200,0.1000
1950-10-25,20.0500,-2.1945,0.2243,0.1498,0.0375,0.0400,0.1332,0.2429,0.1252,0.1058,0.0300,0.1000
1950-10-26,19.6100,0.8159,-1.1851,-0.5859,-0.4391,-0.4114,-0.3342,-0.2004,-0.0627,-0.1339,0.0400,0.1000
1950-10-27,19.7700,-0.8093,-0.7110,-0.5216,-0.2390,-0.1910,-0.2093,-0.1721,-0.0753,0.0335,0.0500,0.1000
1950-10-30,19.6100,-0.4080,0.0000,-0.7459,-0.5946,-0.3531,-0.2939,-0.2949,-0.2515,-0.1564,0.0100,0.1000
1950-10-31,19.5300,0.1536,-0.6132,-0.1358,-0.6622,-0.5580,-0.3624,-0.3102,-0.3090,-0.2688,0.0200,0.1000
1950-11-01,19.5600,0.8691,-0.1279,-0.3578,-0.0637,-0.4996,-0.4402,-0.2894,-0.2529,-0.2582,0.0300,0.1100
1950-11-02,19.7300,0.6082,0.5090,0.2040,-0.0510,0.1222,-0.2716,-0.2539,-0.1456,-0.1293,0.0400,0.1100
1950-11-03,19.8500,-2.4685,0.7327,0.5411,0.3051,0.0814,0.2033,-0.1453,-0.1458,-0.0619,0.0500,0.1100
1950-11-06,19.3600,1.0330,-0.9436,-0.3393,-0.2166,-0.2550,-0.3485,-0.1819,-0.4394,-0.4066,0.0100,0.1100
1950-11-08,19.5600,1.1759,-0.7451,-0.2893,0.0000,0.0306,-0.0425,-0.1531,-0.0319,-0.2775,0.0300,0.1100
1950-11-09,19.7900,0.7580,1.0928,-0.1022,0.0764,0.2340,0.2206,0.1310,0.0127,0.1018,0.0400,0.1100
1950-11-10,19.9400,0.3510,0.9565,0.9782,0.1144,0.2132,0.3214,0.2976,0.2098,0.0961,0.0500,0.1100
1950-11-13,20.0100,-0.7496,0.5507,0.7533,0.8197,0.1622,0.2363,0.3255,0.3042,0.2256,0.0100,0.1100
1950-11-14,19.8600,-0.2014,-0.2007,0.1170,0.3769,0.5042,0.0084,0.0940,0.1898,0.1857,0.0200,0.1100
1950-11-15,19.8200,-0.5045,-0.4788,-0.2010,0.0377,0.2615,0.3866,-0.0217,0.0569,0.1461,0.0300,0.1100
1950-11-16,19.7200,0.7099,-0.3541,-0.4882,-0.2770,-0.0705,0.1343,0.2596,-0.0822,-0.0056,0.0400,0.1100
1950-11-17,19.8600,0.3525,0.1011,0.0000,-0.1892,-0.0806,0.0587,0.2158,0.3153,0.0056,0.0500,0.1100
1950-11-20,19.9300,-0.2509,0.5278,0.1848,0.0882,-0.0807,-0.0084,0.1006,0.2328,0.3193,0.0100,0.1100
1950-11-21,19.8800,1.4085,0.0502,0.2681,0.0756,0.0202,-0.1092,-0.0431,0.0566,0.1790,0.0200,0.1100
1950-11-22,20.1600,0.7937,0.5744,0.5002,0.5512,0.3415,0.2513,0.1077,0.1382,0.2065,0.0300,0.1100
1950-11-24,20.3200,-0.6890,1.0870,0.6461,0.5729,0.5991,0.4171,0.3293,0.1943,0.2116,0.0500,0.1100
1950-11-27,20.1800,-3.0724,0.0494,0.4946,0.3104,0.3185,0.3823,0.2571,0.2002,0.0946,0.0100,0.1100
1950-11-28,19.5600,-0.9714,-1.9124,-0.9990,-0.3989,-0.3696,-0.2499,-0.1144,-0.1629,-0.1672,0.0200,0.1100
1950-11-29,19.3700,0.7228,-2.0807,-1.6072,-0.9946,-0.5121,-0.4687,-0.3515,-0.2198,-0.2514,0.0300,0.1100
1950-11-30,19.5100,0.7688,-0.1286,-1.1465,-1.0303,-0.6570,-0.3107,-0.3022,-0.2203,-0.1175,0.0400,0.1100
1950-12-01,19.6600,-3.3571,0.7404,0.1708,-0.6658,-0.6716,-0.4216,-0.1585,-0.1702,-0.1120,0.0500,0.1200
1950-12-04,19.0000,1.6316,-1.3192,-0.6361,-0.7222,-1.2152,-1.1255,-0.8430,-0.5578,-0.5235,0.0100,0.1200
1950-12-05,19.3100,0.7250,-0.9136,-0.3450,-0.0774,-0.2581,-0.7474,-0.7394,-0.5417,-0.3219,0.0200,0.1200
1950-12-06,19.4500,-0.2571,1.1610,-0.3636,-0.0775,0.0825,-0.0946,-0.5373,-0.5575,-0.4026,0.0300,0.1200
1950-12-07,19.4000,0.0000,0.2317,0.6878,-0.3370,-0.1136,0.0258,-0.1179,-0.5024,-0.5244,0.0400,0.1200
1950-12-08,19.4000,1.6495,-0.1289,0.1545,0.5157,-0.2693,-0.0946,0.0221,-0.1032,-0.4466,0.0500,0.1200
1950-12-11,19.7200,-0.2028,0.8180,0.4614,0.5258,0.7401,0.0516,0.1545,0.2252,0.0915,0.0100,0.1200
1950-12-12,19.6800,-0.0508,0.7107,0.4762,0.2941,0.3789,0.5814,0.0147,0.1092,0.1770,0.0200,0.1200
1950-12-13,19.6700,-1.2201,-0.1271,0.4571,0.3441,0.2248,0.3069,0.4904,0.0064,0.0913,0.0300,0.1200
1950-12-14,19.4300,-0.5147,-0.6394,-0.4934,0.0382,0.0306,-0.0171,0.0878,0.2755,-0.1314,0.0400,0.1200
1950-12-15,19.3300,2.6901,-0.8772,-0.5990,-0.4993,-0.0716,-0.0597,-0.0878,0.0128,0.1882,0.0500,0.1200
1950-12-18,19.8500,0.5542,1.0720,0.3071,0.2172,0.1327,0.3824,0.3283,0.2556,0.3069,0.0100,0.1200
1950-12-19,19.9600,0.0501,1.5825,0.8962,0.3691,0.2850,0.2035,0.4069,0.3566,0.2890,0.0200,0.1200
1950-12-20,19.9700,0.0501,0.3005,1.0706,0.6826,0.3044,0.2453,0.1813,0.3617,0.3220,0.0300,0.1200
1950-12-21,19.9800,0.4505,0.0501,0.2170,0.8149,0.5551,0.2616,0.2171,0.1647,0.3266,0.0400,0.1200
1950-12-22,20.0700,-0.7474,0.2497,0.1833,0.2751,0.7413,0.5371,0.2886,0.2464,0.1967,0.0500,0.1200
1950-12-26,19.9200,1.9076,-0.1500,-0.0834,-0.0500,0.0701,0.4927,0.3523,0.1577,0.1347,0.0200,0.1200
1950-12-27,20.3000,0.3941,0.5719,0.5308,0.4111,0.3392,0.3744,0.6926,0.5459,0.3523,0.0300,0.1200
1950-12-28,20.3800,0.2453,1.1308,0.5115,0.4958,0.4074,0.3482,0.3770,0.6545,0.5285,0.0400,0.1200
1950-12-29,20.4300,1.6642,0.3186,0.8346,0.4443,0.4451,0.3799,0.3332,0.3602,0.6082,0.0500,0.1200
1951-01-02,20.7700,-0.3852,0.9466,0.7632,1.0381,0.6876,0.6482,0.5640,0.5006,0.5061,0.0200,0.0100
1951-01-03,20.6900,0.8700,0.6271,0.5009,0.4741,0.7507,0.5062,0.4980,0.4430,0.4000,0.0300,0.0100
1951-01-04,20.8700,0.0000,0.2406,0.7059,0.5921,0.5526,0.7696,0.5580,0.5446,0.4907,0.0400,0.0100
1951-01-05,20.8700,0.6229,0.4312,0.1602,0.5288,0.4728,0.4596,0.6583,0.4871,0.4829,0.0500,0.0100
1951-01-08,21.0000,0.5714,0.3105,0.4941,0.2757,0.5470,0.4975,0.4827,0.6533,0.5021,0.0100,0.0100
1951-01-09,21.1200,-1.2784,0.5935,0.3969,0.5128,0.3348,0.5506,0.5077,0.4936,0.6437,0.0200,0.0100
1951-01-10,20.8500,1.6307,-0.3574,-0.0318,-0.0239,0.1528,0.0638,0.2873,0.2821,0.2941,0.0300,0.0100
1951-01-11,21.1900,-0.3775,0.1665,0.3008,0.3802,0.3047,0.3971,0.2865,0.4541,0.4313,0.0400,0.0100
1951-01-12,21.1100,0.9000,0.6147,-0.0158,0.1305,0.2280,0.1903,0.2857,0.2027,0.3608,0.0500,0.0100
1951-01-15,21.3000,0.7512,0.2594,0.7075,0.2131,0.2842,0.3397,0.2916,0.3624,0.2804,0.0100,0.0100
1951-01-16,21.4600,0.4194,0.8185,0.4227,0.7171,0.3210,0.3621,0.3986,0.3493,0.4058,0.0200,0.0100
1951-01-17,21.5500,-0.6961,0.5813,0.6842,0.4214,0.6566,0.3374,0.3702,0.4010,0.3570,0.0300,0.0100
1951-01-18,21.4000,-0.1869,-0.1397,0.1553,0.3383,0.1966,0.4297,0.1881,0.2353,0.2775,0.0400,0.0100
1951-01-19,21.3600,-0.8427,-0.4443,-0.1555,0.0700,0.2335,0.1326,0.3414,0.1410,0.1881,0.0500,0.0100
1951-01-22,21.1800,0.3777,-0.5172,-0.5787,-0.3275,-0.1122,0.0546,-0.0067,0.1935,0.0313,0.0100,0.0100
1951-01-23,21.2600,-0.4704,-0.2356,-0.2194,-0.3404,-0.1874,-0.0312,0.1003,0.0410,0.2138,0.0200,0.0100
1951-01-24,21.1600,-0.6144,-0.0471,-0.3145,-0.2825,-0.3667,-0.2345,-0.0937,0.0293,-0.0156,0.0300,0.0100
1951-01-25,21.0300,1.0937,-0.5452,-0.2364,-0.3899,-0.3491,-0.4082,-0.2887,-0.1584,-0.0417,0.0400,0.0100
1951-01-26,21.2600,1.9285,0.2365,-0.0000,0.0944,-0.0944,-0.1100,-0.1951,-0.1175,-0.0209,0.0500,0.0100
1951-01-29,21.6700,0.3230,1.4908,0.7974,0.4817,0.4606,0.2430,0.1813,0.0705,0.1094,0.0100,0.0100
1951-01-30,21.7400,-0.3680,1.1057,1.0979,0.6768,0.4492,0.4371,0.2545,0.1992,0.0989,0.0200,0.0100
1951-01-31,21.6600,0.5078,-0.0230,0.6147,0.7298,0.4657,0.3112,0.3205,0.1755,0.1352,0.0300,0.0100
1951-02-01,21.7700,0.8728,0.0691,0.1534,0.5873,0.6846,0.4724,0.3393,0.3439,0.2127,0.0400,0.0200
1951-02-02,21.9600,1.0929,0.6860,0.3364,0.3328,0.6434,0.7151,0.5295,0.4064,0.4031,0.0500,0.0200
1951-02-05,22.2000,-0.3604,0.9737,0.8191,0.5252,0.4848,0.7176,0.7684,0.6002,0.4834,0.0100,0.0200
1951-02-06,22.1200,-0.5877,0.3610,0.5281,0.5224,0.3464,0.3423,0.5617,0.6251,0.4913,0.0200,0.0200
1951-02-07,21.9900,0.4548,-0.4761,0.0452,0.2492,0.2999,0.1898,0.2086,0.4169,0.4889,0.0300,0.0200
1951-02-08,22.0900,0.3622,-0.0681,-0.1662,0.1471,0.2900,0.3254,0.2276,0.2393,0.4209,0.0400,0.0200
1951-02-09,22.1700,0.0451,0.4067,0.0755,-0.0339,0.1899,0.3018,0.3305,0.2444,0.2529,0.0500,0.0200
1951-02-13,22.1800,-0.2705,0.2029,0.2860,0.0678,-0.0181,0.1657,0.2650,0.2947,0.2221,0.0200,0.0200
1951-02-14,22.1200,-0.5425,-0.1129,0.0451,0.1468,0.0000,-0.0603,0.1033,0.1979,0.2316,0.0300,0.0200
1951-02-15,22.0000,0.5909,-0.4080,-0.2564,-0.1017,0.0090,-0.0905,-0.1293,0.0226,0.1157,0.0400,0.0200
1951-02-16,22.1300,-1.3556,0.0227,-0.0755,-0.0452,0.0362,0.1055,0.0065,-0.0396,0.0854,0.0500,0.0200
1951-02-19,21.8300,-0.1832,-0.3867,-0.4397,-0.3974,-0.3084,-0.1963,-0.1035,-0.1643,-0.1863,0.0100,0.0200
1951-02-20,21.7900,0.3212,-0.7795,-0.3194,-0.3761,-0.3550,-0.2878,-0.1945,-0.1134,-0.1664,0.0200,0.0200
1951-02-21,21.8600,0.2745,0.0687,-0.4123,-0.1598,-0.2372,-0.2429,-0.2014,-0.1306,-0.0656,0.0300,0.0200
1951-02-23,21.9200,0.0456,0.2969,0.1373,-0.2403,-0.0730,-0.1521,-0.1692,-0.1422,-0.0859,0.0500,0.0200
1951-02-26,21.9300,-0.7752,0.1596,0.2131,0.1143,-0.1829,-0.0532,-0.1238,-0.1424,-0.1214,0.0100,0.0200
1951-02-27,21.7600,0.1838,-0.3662,-0.1524,-0.0343,-0.0641,-0.2822,-0.1566,-0.2055,-0.2128,0.0200,0.0200
1951-02-28,21.8000,0.2294,-0.2984,-0.1832,-0.0686,0.0091,-0.0229,-0.2158,-0.1143,-0.1624,0.0300,0.0200
1951-03-01,21.8500,0.3661,0.2062,-0.1223,-0.0801,-0.0092,0.0458,0.0131,-0.1602,-0.0762,0.0400,0.0300
1951-03-02,21.9300,-0.6384,0.2969,0.2592,-0.0000,0.0092,0.0534,0.0915,0.0572,-0.1017,0.0500,0.0300
1951-03-05,21.7900,0.0000,-0.1372,-0.0152,0.0343,-0.1283,-0.0992,-0.0458,0.0000,-0.0203,0.0100,0.0300
1951-03-06,21.7900,0.3212,-0.3212,-0.0916,-0.0114,0.0275,-0.1069,-0.0851,-0.0401,0.0000,0.0200,0.0300
1951-03-07,21.8600,0.4117,0.1604,-0.1070,0.0114,0.0549,0.0763,-0.0458,-0.0343,0.0000,0.0300,0.0300
1951-03-08,21.9500,0.0000,0.3652,0.2439,0.0229,0.0915,0.1144,0.1242,0.0114,0.0153,0.0400,0.0300
1951-03-09,21.9500,-1.1390,0.2050,0.2433,0.1828,0.0183,0.0762,0.0980,0.1086,0.0102,0.0500,0.0300
1951-03-12,21.7000,-1.3364,-0.5727,-0.2439,-0.1029,-0.0824,-0.1755,-0.0981,-0.0572,-0.0305,0.0100,0.0300
1951-03-13,21.4100,-0.7473,-1.2526,-0.8300,-0.5172,-0.3490,-0.2908,-0.3411,-0.2523,-0.1987,0.0200,0.0300
1951-03-14,21.2500,0.1882,-1.0549,-1.0876,-0.8110,-0.5635,-0.4150,-0.3555,-0.3915,-0.3067,0.0300,0.0300
1951-03-15,21.2900,1.6440,-0.2821,-0.6411,-0.7706,-0.6134,-0.4400,-0.3302,-0.2887,-0.3282,0.0400,0.0300
1951-03-16,21.6400,-0.3697,0.9085,0.3584,-0.0701,-0.2889,-0.2399,-0.1455,-0.0867,-0.0770,0.0500,0.0300
1951-03-19,21.5600,-0.1855,0.6250,0.4807,0.1749,-0.1307,-0.3027,-0.2586,-0.1737,-0.1182,0.0100,0.0300
1951-03-20,21.5200,0.5576,-0.2785,0.3554,0.3139,0.1026,-0.1399,-0.2860,-0.2495,-0.1750,0.0200,0.0300
1951-03-21,21.6400,0.4159,0.1854,0.0000,0.4053,0.3623,0.1784,-0.0399,-0.1802,-0.1598,0.0300,0.0300
1951-03-22,21.7300,-0.9204,0.4842,0.2620,0.1041,0.4071,0.3710,0.2124,0.0174,-0.1136,0.0400,0.0300
1951-03-26,21.5300,-0.0929,-0.2543,0.0154,-0.0347,-0.1019,0.1852,0.1855,0.0697,-0.0878,0.0100,0.0300
1951-03-27,21.5100,-1.1623,-0.5112,-0.2007,-0.0116,-0.0463,-0.1004,0.1456,0.1508,0.0516,0.0200,0.0300
1951-03-28,21.2600,0.3293,-0.6313,-0.7309,-0.4417,-0.2415,-0.2322,-0.2521,-0.0174,0.0052,0.0300,0.0300
1951-03-29,21.3300,0.7032,-0.4226,-0.3120,-0.4671,-0.2887,-0.1473,-0.1528,-0.1801,0.0206,0.0400,0.0300
1951-03-30,21.4800,-0.7449,0.5139,-0.0468,-0.0584,-0.2334,-0.1242,-0.0266,-0.0465,-0.0827,0.0500,0.0300
1951-04-02,21.3200,-0.2814,-0.0234,0.0936,-0.2225,-0.1964,-0.3192,-0.2131,-0.1164,-0.1241,0.0100,0.0400
1951-04-03,21.2600,0.6585,-0.5167,-0.1093,0.0000,-0.2344,-0.2107,-0.3140,-0.2217,-0.1347,0.0200,0.0400
1951-04-04,21.4000,1.3551,0.1875,-0.1250,0.0819,0.1311,-0.0859,-0.0869,-0.1929,-0.1245,0.0300,0.0400
1951-04-05,21.6900,0.1383,0.9979,0.5750,0.2451,0.3360,0.3347,0.1202,0.0934,-0.0207,0.0400,0.0400
1951-04-06,21.7200,-0.1842,0.7372,0.7098,0.4647,0.2235,0.3026,0.3063,0.1225,0.0985,0.0500,0.0400
1951-04-09,21.6800,-0.1384,-0.0230,0.4302,0.4856,0.3341,0.1550,0.2325,0.2444,0.0880,0.0100,0.0400
1951-04-10,21.6500,-0.0462,-0.1615,-0.0615,0.2882,0.3606,0.2550,0.1128,0.1858,0.2015,0.0200,0.0400
1951-04-11,21.6400,0.8780,-0.0924,-0.1231,-0.0577,0.2214,0.2928,0.2119,0.0928,0.1599,0.0300,0.0400
1951-04-12,21.8300,1.1910,0.4141,0.2303,0.1267,0.1290,0.3302,0.3760,0.2950,0.1802,0.0400,0.0400
1951-04-13,22.0900,-0.2263,1.0246,0.6711,0.4701,0.3398,0.3063,0.4531,0.4778,0.3950,0.0500,0.0400
1951-04-16,22.0400,0.2269,0.4759,0.6064,0.4452,0.3295,0.2444,0.2293,0.3671,0.3985,0.0100,0.0400
1951-04-17,22.0900,0.1811,0.0000,0.3926,0.5111,0.4011,0.3122,0.2418,0.2289,0.3513,0.0200,0.0400
1951-04-18,22.1300,-0.4067,0.2035,0.0604,0.3396,0.4447,0.3641,0.2932,0.2341,0.2235,0.0300,0.0400
1951-04-19,22.0400,0.0000,-0.1132,0.0000,-0.0566,0.1902,0.3025,0.2535,0.2051,0.1623,0.0400,0.0400
1951-04-20,22.0400,0.0454,-0.2042,-0.0755,0.0000,-0.0453,0.1586,0.2593,0.2217,0.1822,0.0500,0.0400
1951-04-23,22.0500,-0.4082,0.0227,-0.1210,-0.0453,0.0091,-0.0302,0.1424,0.2325,0.2021,0.0100,0.0400
1951-04-24,21.9600,0.0455,-0.1818,-0.1211,-0.1930,-0.1179,-0.0605,-0.0842,0.0737,0.1614,0.0200,0.0400
1951-04-25,21.9700,0.8648,-0.1821,-0.1061,-0.0795,-0.1454,-0.0908,-0.0454,-0.0681,0.0706,0.0300,0.0400
1951-04-26,22.1600,1.0379,0.4532,0.1664,0.1361,0.1089,0.0227,0.0454,0.0680,0.0353,0.0400,0.0400
1951-04-27,22.3900,0.1787,0.9428,0.6464,0.3843,0.3167,0.2640,0.1682,0.1697,0.1760,0.0500,0.0400
1951-04-30,22.4300,0.4458,0.6024,0.6868,0.5284,0.3426,0.2933,0.2516,0.1695,0.1707,0.0100,0.0400
1951-05-01,22.5300,0.3995,0.3114,0.5494,0.6256,0.5113,0.3597,0.3151,0.2760,0.2004,0.0200,0.0500
1951-05-02,22.6200,0.8400,0.4208,0.3403,0.5113,0.5797,0.4922,0.3652,0.3256,0.2898,0.0300,0.0500
1951-05-03,22.8100,-0.1754,0.6163,0.5592,0.4647,0.5763,0.6225,0.5417,0.4249,0.3832,0.0400,0.0500
1951-05-04,22.7700,-0.6148,0.3291,0.3519,0.3747,0.3358,0.4500,0.5073,0.4508,0.3571,0.0500,0.0500
1951-05-07,22.6300,-0.0884,-0.3965,0.0147,0.1101,0.1764,0.1767,0.2971,0.3660,0.3312,0.0100,0.0500
1951-05-08,22.6100,0.1327,-0.3537,-0.2941,-0.0110,0.0705,0.1324,0.1389,0.2489,0.3153,0.0200,0.0500
1951-05-09,22.6400,-0.5742,0.0221,-0.1915,-0.1875,0.0176,0.0808,0.1324,0.1381,0.2360,0.0300,0.0500
1951-05-10,22.5100,-0.7996,-0.2215,-0.1771,-0.2876,-0.2651,-0.0809,-0.0126,0.0442,0.0590,0.0400,0.0500
1951-05-11,22.3300,-0.6717,-0.6913,-0.4149,-0.3330,-0.3903,-0.3543,-0.1832,-0.1105,-0.0492,0.0500,0.0500
1951-05-14,22.1800,-1.8936,-0.7414,-0.6864,-0.4796,-0.4008,-0.4374,-0.3996,-0.2438,-0.1723,0.0100,0.0500
1951-05-15,21.7600,-0.3217,-1.2972,-1.1317,-0.9912,-0.7629,-0.6491,-0.6447,-0.5852,-0.4252,0.0200,0.0500
1951-05-16,21.6900,1.0143,-1.1277,-0.9752,-0.9322,-0.8600,-0.6912,-0.6036,-0.6056,-0.5569,0.0300,0.0500
1951-05-17,21.9100,-1.8257,0.3440,-0.4131,-0.4798,-0.5461,-0.5514,-0.4516,-0.4053,-0.4294,0.0400,0.0500
1951-05-18,21.5100,-0.2325,-0.4146,-0.3840,-0.7713,-0.7519,-0.7612,-0.7343,-0.6231,-0.5624,0.0500,0.0500
1951-05-21,21.4600,-0.4660,-1.0472,-0.3545,-0.3465,-0.6646,-0.6666,-0.6870,-0.6729,-0.5808,0.0100,0.0500
1951-05-22,21.3600,-0.9363,-0.3503,-0.8550,-0.3827,-0.3706,-0.6323,-0.6387,-0.6602,-0.6507,0.0200,0.0500
1951-05-23,21.1600,-0.5199,-0.7055,-0.5470,-0.8773,-0.4935,-0.4648,-0.6762,-0.6762,-0.6910,0.0300,0.0500
1951-05-24,21.0500,-0.0950,-0.7344,-0.6450,-0.5410,-0.8072,-0.4982,-0.4729,-0.6574,-0.6595,0.0400,0.0500
1951-05-25,21.0300,0.8559,-0.3089,-0.5218,-0.5083,-0.4526,-0.6898,-0.4415,-0.4265,-0.5961,0.0500,0.0500
1951-05-28,21.2100,0.6601,0.3788,0.0790,-0.1776,-0.2363,-0.2357,-0.4705,-0.2812,-0.2859,0.0100,0.0500
1951-05-29,21.3500,0.7963,0.7519,0.4718,0.2245,-0.0095,-0.0865,-0.1077,-0.3292,-0.1770,0.0200,0.0500
1951-05-31,21.5200,-0.1859,0.7231,0.7647,0.5522,0.3391,0.1257,0.0404,0.0059,-0.2035,0.0400,0.0500
1951-06-01,21.4800,-1.1173,0.3023,0.4196,0.5259,0.4034,0.2507,0.0806,0.0118,-0.0157,0.0500,0.0600
1951-06-04,21.2400,0.4237,-0.6554,-0.1712,0.0351,0.1966,0.1486,0.0537,-0.0706,-0.1149,0.0100,0.0600
1951-06-05,21.3300,0.7032,-0.3524,-0.2966,-0.0234,0.1122,0.2341,0.1877,0.0999,-0.0157,0.0200,0.0600
1951-06-06,21.4800,0.3724,0.5606,0.0000,-0.0468,0.1214,0.2103,0.3008,0.2520,0.1669,0.0300,0.0600
1951-06-07,21.5600,-0.3247,0.5344,0.4971,0.0934,0.0374,0.1633,0.2334,0.3096,0.2653,0.0400,0.0600
1951-06-08,21.4900,0.5584,0.0232,0.2479,0.2912,0.0093,-0.0233,0.0933,0.1633,0.2388,0.0500,0.0600
1951-06-11,21.6100,-0.4165,0.1160,0.2011,0.3251,0.3443,0.1010,0.0599,0.1514,0.2072,0.0100,0.0600
1951-06-12,21.5200,0.1394,0.0696,-0.0619,0.0464,0.1765,0.2171,0.0266,0.0000,0.0880,0.0200,0.0600
1951-06-13,21.5500,1.3457,-0.1393,0.0928,-0.0116,0.0650,0.1703,0.2059,0.0407,0.0155,0.0300,0.0600
1951-06-14,21.8400,0.9158,0.7375,0.3543,0.4045,0.2592,0.2778,0.3376,0.3481,0.1859,0.0400,0.0600
1951-06-15,22.0400,0.0454,1.1167,0.7947,0.4945,0.5066,0.3691,0.3694,0.4102,0.4115,0.0500,0.0600
1951-06-18,22.0500,-0.1360,0.4763,0.7584,0.6059,0.4037,0.4288,0.3222,0.3282,0.3690,0.0100,0.0600
1951-06-19,22.0200,-0.4995,-0.0454,0.2723,0.5344,0.4566,0.3129,0.3472,0.2642,0.2760,0.0200,0.0600
1951-06-20,21.9100,-0.5933,-0.3187,-0.1970,0.0795,0.3277,0.2968,0.1962,0.2406,0.1785,0.0300,0.0600
1951-06-21,21.7800,-1.0560,-0.5493,-0.4109,-0.2963,-0.0546,0.1747,0.1697,0.0973,0.1477,0.0400,0.0600
1951-06-22,21.5500,-1.2065,-0.8308,-0.7204,-0.5730,-0.4483,-0.2208,0.0000,0.0172,-0.0306,0.0500,0.0600
1951-06-25,21.2900,0.0470,-1.1438,-0.9595,-0.8436,-0.7001,-0.5743,-0.3603,-0.1490,-0.1173,0.0100,0.0600
1951-06-26,21.3000,0.3286,-0.5870,-0.7484,-0.7100,-0.6677,-0.5776,-0.4872,-0.3105,-0.1277,0.0200,0.0600
1951-06-27,21.3700,-1.2635,0.1875,-0.2814,-0.4795,-0.5033,-0.5031,-0.4497,-0.3867,-0.2406,0.0300,0.0600
1951-06-28,21.1000,-0.6635,-0.4709,-0.2979,-0.5290,-0.6378,-0.6309,-0.6121,-0.5513,-0.4836,0.0400,0.0600
1951-06-29,20.9600,0.6679,-0.9748,-0.5360,-0.3895,-0.5565,-0.6428,-0.6361,-0.6189,-0.5639,0.0500,0.0600
1951-07-02,21.1000,0.6161,0.0000,-0.4275,-0.2366,-0.1795,-0.3540,-0.4574,-0.4752,-0.4783,0.0100,0.0700
1951-07-03,21.2300,1.9312,0.6378,0.2054,-0.1659,-0.0662,-0.0472,-0.2157,-0.3237,-0.3548,0.0200,0.0700
1951-07-05,21.6400,0.0000,1.2596,1.0630,0.6358,0.2546,0.2669,0.2354,0.0529,-0.0731,0.0400,0.0700
1951-07-06,21.6400,0.4159,0.9473,0.8371,0.7943,0.5067,0.2115,0.2281,0.2055,0.0470,0.0500,0.0700
1951-07-09,21.7300,-0.4602,0.2075,0.7691,0.7305,0.7173,0.4910,0.2410,0.2518,0.2291,0.0100,0.0700
1951-07-10,21.6300,0.2312,-0.0231,-0.0154,0.4617,0.4913,0.5195,0.3535,0.1520,0.1715,0.0200,0.0700
1951-07-11,21.6800,0.5535,-0.1154,0.0615,0.0461,0.4154,0.4477,0.4779,0.3380,0.1609,0.0300,0.0700
1951-07-12,21.8000,0.8257,0.3910,0.1075,0.1842,0.1475,0.4381,0.4625,0.4871,0.3619,0.0400,0.0700
1951-07-13,21.9800,-1.1374,0.6852,0.5347,0.2871,0.3124,0.2606,0.4931,0.5077,0.5246,0.0500,0.0700
1951-07-16,21.7300,0.8744,-0.1601,0.0763,0.1147,0.0000,0.0689,0.0591,0.2876,0.3230,0.0100,0.0700
1951-07-17,21.9200,-0.1825,-0.1375,0.1828,0.2745,0.2658,0.1453,0.1836,0.1608,0.3525,0.0200,0.0700
1951-07-18,21.8800,-0.1828,0.3425,-0.1526,0.0914,0.1830,0.1909,0.0983,0.1377,0.1225,0.0300,0.0700
1951-07-19,21.8400,0.1831,-0.1830,0.1676,-0.1602,0.0366,0.1220,0.1374,0.0631,0.1019,0.0400,0.0700
1951-07-20,21.8800,1.0055,0.0000,-0.0610,0.1714,-0.0915,0.0610,0.1307,0.1431,0.0764,0.0500,0.0700
1951-07-23,22.1000,1.5385,0.5912,0.3342,0.2052,0.3375,0.0914,0.1957,0.2398,0.2388,0.0100,0.0700
1951-07-24,22.4400,-0.5348,1.2573,0.9033,0.6345,0.4721,0.5376,0.2991,0.3641,0.3847,0.0200,0.0700
1951-07-25,22.3200,0.6720,0.4915,0.6581,0.5409,0.3979,0.3020,0.3822,0.1931,0.2625,0.0300,0.0700
1951-07-26,22.4700,0.2670,0.0670,0.5503,0.6605,0.5665,0.4434,0.3550,0.4184,0.2468,0.0400,0.0700
1951-07-27,22.5300,0.4438,0.4667,0.1337,0.4791,0.5811,0.5159,0.4178,0.3437,0.4012,0.0500,0.0700
1951-07-30,22.6300,-1.0163,0.3543,0.4584,0.2112,0.4716,0.5577,0.5052,0.4209,0.3548,0.0100,0.0700
1951-07-31,22.4000,0.4911,-0.2887,-0.1036,0.0889,-0.0356,0.2226,0.3314,0.3133,0.2592,0.0200,0.0700
1951-08-01,22.5100,1.3772,-0.2672,-0.0296,0.0444,0.1688,0.0519,0.2606,0.3512,0.3329,0.0300,0.0800
1951-08-02,22.8200,0.1315,0.9265,0.2805,0.3209,0.3100,0.3694,0.2410,0.3997,0.4648,0.0400,0.0800
1951-08-03,22.8500,0.7002,0.7445,0.6600,0.2429,0.2827,0.2799,0.3350,0.2271,0.3695,0.0500,0.0800
1951-08-06,23.0100,0.0869,0.4143,0.7280,0.6689,0.3345,0.3524,0.3402,0.3808,0.2800,0.0100,0.0800
