cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_gbr,pred_logr
2014-10-14,1877.700000,-0.810000,-0.757600,-0.892600,-1.202000,-0.600700,-0.758200,-0.670400,-0.443900,-0.394100,0.020000,0.100000,0.121053,0.045996,0.540044
2014-10-15,1862.490000,0.014500,-0.327500,-0.777200,-0.873800,-1.126000,-0.635900,-0.766300,-0.688100,-0.484100,0.030000,0.100000,0.264195,0.045996,0.558260
2014-10-16,1862.760000,1.288400,-0.401000,-0.213800,-0.580000,-0.697500,-0.938200,-0.544700,-0.670700,-0.612000,0.040000,0.100000,0.103370,0.045996,0.534649
2014-10-17,1886.760000,0.914300,0.647300,0.161400,0.160500,-0.206800,-0.367800,-0.622300,-0.318700,-0.456400,0.050000,0.100000,0.167165,0.045996,0.554047
2014-10-20,1904.010000,1.957400,1.088200,0.734400,0.350100,0.311600,-0.018800,-0.183700,-0.429600,-0.182100,0.010000,0.100000,-0.016673,0.045996,0.515420
2014-10-21,1941.280000,-0.729900,1.417800,1.369800,1.037400,0.672300,0.587000,0.266100,0.086500,-0.162000,0.020000,0.100000,0.002452,0.045996,0.510856
2014-10-22,1927.110000,1.230300,0.597100,0.699000,0.840200,0.678600,0.434000,0.394900,0.138600,-0.006500,0.030000,0.100000,-0.044029,0.024936,0.500281
2014-10-23,1950.819900,0.705300,0.246000,0.804400,0.829400,0.916300,0.769900,0.548300,0.500100,0.261500,0.040000,0.100000,-0.023732,0.024936,0.505358
2014-10-24,1964.580000,-0.150200,0.957000,0.398800,0.778200,0.803300,0.879700,0.759700,0.567900,0.523000,0.050000,0.100000,-0.151292,0.024936,0.465489
2014-10-27,1961.630000,1.193900,0.275300,0.587400,0.260800,0.591300,0.642700,0.730400,0.643800,0.486200,0.010000,0.100000,-0.104255,0.024936,0.461469
2014-10-28,1985.050000,-0.138500,0.518700,0.579100,0.737000,0.447100,0.690900,0.720900,0.787900,0.705000,0.020000,0.100000,-0.025914,0.024936,0.461996
2014-10-29,1982.300000,0.623000,0.521000,0.298900,0.398800,0.560600,0.348500,0.570900,0.611800,0.682900,0.030000,0.100000,-0.146215,0.024936,0.451954
2014-10-30,1994.650000,1.173100,0.241400,0.553800,0.379500,0.443300,0.570500,0.387700,0.577100,0.612600,0.040000,0.100000,0.009957,0.024936,0.493190
2014-10-31,2018.050000,-0.011900,0.890900,0.550500,0.707000,0.537800,0.564700,0.656300,0.486400,0.643400,0.050000,0.100000,-0.139275,0.024936,0.458043
2014-11-03,2017.810100,-0.283000,0.573900,0.588800,0.408800,0.561900,0.445100,0.481100,0.571300,0.429900,0.010000,0.110000,-0.067145,0.024936,0.469768
2014-11-04,2012.100000,0.570000,-0.147600,0.288500,0.370500,0.269800,0.420200,0.340100,0.384500,0.475100,0.020000,0.110000,0.067112,0.024936,0.499245
2014-11-05,2023.569900,0.377600,0.142700,0.091200,0.358300,0.410000,0.319700,0.441400,0.368800,0.405100,0.030000,0.110000,-0.057225,0.024936,0.478138
2014-11-06,2031.210000,0.035000,0.471300,0.220900,0.162800,0.361900,0.404300,0.327800,0.433100,0.369600,0.040000,0.110000,-0.046964,0.024936,0.484883
2014-11-07,2031.920000,0.312000,0.205500,0.325600,0.174200,0.137100,0.307100,0.351200,0.290900,0.388400,0.050000,0.110000,-0.018713,0.024936,0.487839
2014-11-10,2038.260000,0.069700,0.173200,0.240800,0.322000,0.201700,0.166300,0.307700,0.346100,0.293200,0.010000,0.110000,0.012623,0.024936,0.482906
2014-11-11,2039.680100,-0.070100,0.190300,0.138600,0.197900,0.271300,0.179600,0.152400,0.277700,0.315100,0.020000,0.110000,0.016285,0.024936,0.495564
2014-11-12,2038.250000,0.053000,-0.000200,0.103500,0.086400,0.144200,0.214300,0.143800,0.124400,0.238900,0.030000,0.110000,0.037683,0.024936,0.505839
2014-11-13,2039.330000,0.024000,-0.008600,0.017500,0.090900,0.079700,0.129000,0.191200,0.132400,0.116500,0.040000,0.110000,0.017454,0.024936,0.501179
2014-11-14,2039.819900,0.073500,0.038500,0.002300,0.019100,0.077500,0.070400,0.114000,0.170200,0.120300,0.050000,0.110000,0.013423,0.024936,0.503622
2014-11-17,2041.319900,0.513400,0.048800,0.050200,0.020100,0.030000,0.076800,0.070900,0.108900,0.159500,0.010000,0.110000,0.058731,0.024936,0.502201
2014-11-18,2051.800000,-0.150100,0.292700,0.203300,0.165800,0.118700,0.110500,0.139100,0.126200,0.153800,0.020000,0.110000,0.018667,0.024936,0.496119
2014-11-19,2048.720000,0.196700,0.180500,0.144900,0.114800,0.102400,0.073700,0.073200,0.102800,0.095300,0.030000,0.110000,0.033138,0.024936,0.504739
2014-11-20,2052.750000,0.523700,0.023200,0.185800,0.157800,0.131100,0.118100,0.091300,0.088600,0.113300,0.040000,0.110000,0.043710,0.024936,0.511293
2014-11-21,2063.500000,0.286400,0.359100,0.189800,0.269900,0.230800,0.196500,0.176100,0.145500,0.137100,0.050000,0.110000,-0.010400,0.024936,0.501191
2014-11-24,2069.409900,-0.115000,0.403100,0.334500,0.213900,0.273100,0.240000,0.209400,0.189900,0.161200,0.010000,0.110000,0.001334,0.024936,0.493100
2014-11-25,2067.030000,0.280600,0.085300,0.230300,0.221900,0.147800,0.208100,0.189000,0.168500,0.155800,0.020000,0.110000,0.049328,0.024936,0.502747
2014-11-26,2072.830100,-0.254200,0.082600,0.150300,0.242700,0.233500,0.170000,0.218400,0.200500,0.181000,0.030000,0.110000,0.009891,0.024936,0.497894
2014-11-28,2067.560100,-0.682900,0.012800,-0.029800,0.049100,0.143200,0.152000,0.109100,0.159100,0.149700,0.050000,0.110000,0.021135,0.024936,0.508446
2014-12-01,2053.439900,0.638400,-0.470500,-0.219400,-0.193300,-0.097400,0.005600,0.032700,0.009900,0.065300,0.010000,0.120000,0.098149,0.024936,0.512574
2014-12-02,2066.550000,0.376500,-0.024500,-0.101500,-0.005800,-0.027700,0.024600,0.095400,0.108000,0.079500,0.020000,0.120000,0.052190,0.024936,0.500627
2014-12-03,2074.330100,-0.116200,0.504500,0.109300,0.018200,0.070600,0.039700,0.074800,0.130500,0.137800,0.030000,0.120000,-0.010696,0.024936,0.491311
2014-12-04,2071.919900,0.166500,0.129500,0.297500,0.052700,-0.008800,0.039400,0.017300,0.050900,0.103000,0.040000,0.120000,0.059327,0.024936,0.510949
2014-12-05,2075.370100,-0.725700,0.025100,0.141800,0.264600,0.075500,0.020500,0.057600,0.036000,0.063800,0.050000,0.120000,0.053121,0.024936,0.513077
2014-12-08,2060.310100,-0.023800,-0.280700,-0.225900,-0.075300,0.066400,-0.058500,-0.086500,-0.040600,-0.048900,0.010000,0.120000,0.087944,0.024936,0.519392
2014-12-09,2059.820100,-1.635100,-0.377400,-0.195300,-0.175500,-0.065100,0.051400,-0.053500,-0.078700,-0.038800,0.020000,0.120000,0.112622,0.024936,0.525441
2014-12-10,2026.140000,0.453600,-0.836300,-0.801000,-0.556800,-0.468200,-0.326700,-0.189100,-0.251200,-0.251600,0.030000,0.120000,0.130285,0.045996,0.527773
2014-12-11,2035.330000,-1.621400,-0.603000,-0.408100,-0.489400,-0.356700,-0.316300,-0.216800,-0.110000,-0.174000,0.040000,0.120000,0.117527,0.045996,0.526980
2014-12-12,2002.330000,-0.634300,-0.589700,-0.948100,-0.713700,-0.717200,-0.567700,-0.502400,-0.391500,-0.276700,0.050000,0.120000,0.160352,0.045996,0.538763
2014-12-15,1989.630000,-0.848900,-1.144800,-0.605700,-0.871600,-0.698900,-0.704300,-0.577500,-0.519000,-0.418200,0.010000,0.120000,0.219853,0.045996,0.550742
2014-12-16,1972.740000,2.035200,-0.746800,-1.049300,-0.667500,-0.868500,-0.724600,-0.725500,-0.611400,-0.555300,0.020000,0.120000,0.266506,0.045996,0.559242
2014-12-17,2012.890000,2.401500,0.583600,0.176700,-0.281300,-0.132300,-0.389800,-0.336300,-0.386700,-0.323700,0.030000,0.120000,0.006086,0.045996,0.514805
2014-12-18,2061.230000,0.457000,2.172000,1.184100,0.732900,0.258000,0.290600,0.010000,0.005700,-0.077600,0.040000,0.120000,-0.028993,0.045996,0.495119
2014-12-19,2070.649900,0.381000,1.397900,1.593400,0.998100,0.676000,0.291700,0.314700,0.067000,0.056700,0.050000,0.120000,-0.099784,0.024936,0.489503
2014-12-22,2078.540000,0.174600,0.417200,1.057100,1.286600,0.872000,0.625400,0.304600,0.323000,0.102600,0.010000,0.120000,0.105387,0.024936,0.524776
2014-12-23,2082.169900,-0.013900,0.276900,0.336000,0.835400,1.061900,0.753700,0.559600,0.287900,0.306100,0.020000,0.120000,-0.079374,0.024936,0.495219
2014-12-24,2081.879900,0.331000,0.080200,0.179900,0.248400,0.665000,0.881100,0.642400,0.486600,0.253600,0.030000,0.120000,-0.045741,0.024936,0.492542
2014-12-26,2088.770000,0.086200,0.158300,0.163600,0.217500,0.264800,0.608800,0.801500,0.602700,0.468800,0.050000,0.120000,-0.096633,0.024936,0.459088
2014-12-29,2090.570100,-0.488900,0.207900,0.134200,0.144200,0.191100,0.234900,0.533700,0.711200,0.544500,0.010000,0.120000,-0.049782,0.024936,0.452759
2014-12-30,2080.350100,-1.031100,-0.201900,-0.024400,-0.021800,0.017400,0.077600,0.131200,0.405600,0.577100,0.020000,0.120000,0.063394,0.024936,0.490433
2014-12-31,2058.899900,-0.034000,-0.765100,-0.479500,-0.276200,-0.223700,-0.157300,-0.080700,-0.014000,0.246100,0.030000,0.120000,0.114860,0.024936,0.517037
cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_gbr,pred_logr
2015-01-02,2058.200000,-1.827800,-0.538000,-0.522300,-0.368800,-0.228200,-0.192400,-0.139900,-0.074900,-0.016200,0.050000,0.010000,0.041470,0.030731,0.525452
2015-01-05,2020.580000,-0.889300,-0.939500,-0.973800,-0.851700,-0.661500,-0.494500,-0.425400,-0.350000,-0.268600,0.010000,0.010000,0.141827,0.041850,0.537495
2015-01-06,2002.610000,1.163000,-1.381700,-0.925600,-0.955000,-0.860600,-0.699900,-0.550500,-0.482700,-0.409000,0.020000,0.010000,0.200977,0.041850,0.553278
2015-01-07,2025.900000,1.788800,0.132100,-0.534000,-0.407000,-0.535600,-0.528100,-0.438500,-0.340800,-0.304000,0.030000,0.010000,0.066894,0.041850,0.525145
2015-01-08,2062.139900,-0.840400,1.456200,0.682400,0.048600,0.031900,-0.148900,-0.198700,-0.162400,-0.106800,0.040000,0.010000,-0.096395,0.041850,0.498947
2015-01-09,2044.810100,-0.809400,0.460400,0.688100,0.297800,-0.131800,-0.115400,-0.249000,-0.279800,-0.238300,0.050000,0.010000,0.087315,0.041850,0.541073
2015-01-12,2028.260000,-0.257900,-0.831800,0.038500,0.314300,0.075600,-0.245700,-0.215100,-0.319500,-0.339000,0.010000,0.010000,0.161238,0.041850,0.558729
2015-01-13,2023.030000,-0.581300,-0.537600,-0.641600,-0.035200,0.200500,0.020100,-0.247500,-0.220500,-0.312800,0.020000,0.010000,0.104224,0.041850,0.555335
2015-01-14,2011.270000,-0.924800,-0.421100,-0.553200,-0.627500,-0.143900,0.071000,-0.065600,-0.289400,-0.260600,0.030000,0.010000,0.007746,0.041850,0.528490
2015-01-15,1992.670000,1.342400,-0.758300,-0.590500,-0.647300,-0.687800,-0.273200,-0.070100,-0.172400,-0.359800,0.040000,0.010000,0.092453,0.041850,0.522295
2015-01-16,2019.420000,0.155000,0.203100,-0.059900,-0.109900,-0.252000,-0.352500,-0.045700,0.103700,-0.006400,0.050000,0.010000,-0.026964,0.030731,0.496074
2015-01-20,2022.550000,0.473200,0.739200,0.186900,-0.006000,-0.056700,-0.184000,-0.279900,-0.020700,0.109400,0.020000,0.010000,0.014686,0.021066,0.510012
2015-01-21,2032.120000,1.527000,0.313200,0.649500,0.258500,0.090200,0.031900,-0.089800,-0.185600,0.034100,0.030000,0.010000,0.036188,0.021066,0.527682
2015-01-22,2063.149900,-0.549200,0.991400,0.714800,0.866100,0.512100,0.330400,0.246300,0.113300,0.005500,0.040000,0.010000,-0.056145,0.021066,0.506995
2015-01-23,2051.820100,0.256800,0.478700,0.476200,0.396600,0.580500,0.332900,0.202800,0.145300,0.038400,0.050000,0.010000,-0.083419,0.021066,0.511731
2015-01-26,2057.090100,-1.338800,-0.147500,0.404600,0.421000,0.368300,0.526000,0.321800,0.209600,0.157800,0.010000,0.010000,0.055388,0.021066,0.518958
2015-01-27,2029.550000,-1.349600,-0.544900,-0.547400,-0.031300,0.068400,0.082700,0.258300,0.112400,0.035700,0.020000,0.010000,-0.007933,0.021066,0.504404
2015-01-28,2002.160000,0.953500,-1.362500,-0.815600,-0.749200,-0.293600,-0.166600,-0.121100,0.058300,-0.049900,0.030000,0.010000,0.106593,0.030731,0.531778
2015-01-29,2021.250000,-1.299200,-0.206300,-0.592100,-0.376900,-0.412300,-0.088900,-0.009100,0.011200,0.156200,0.040000,0.010000,0.025915,0.021066,0.505186
2015-01-30,1994.990000,1.296200,-0.178500,-0.574200,-0.771600,-0.562400,-0.560700,-0.261100,-0.169600,-0.133700,0.050000,0.010000,-0.024051,0.041850,0.504118
2015-02-02,2020.850000,1.443900,-0.010000,0.309600,-0.108200,-0.359900,-0.255400,-0.298400,-0.069400,-0.009300,0.010000,0.020000,0.145900,0.030731,0.527018
2015-02-03,2050.030000,-0.415600,1.352000,0.474500,0.591900,0.203000,-0.058300,-0.012600,-0.080800,0.097900,0.020000,0.020000,-0.072630,0.021066,0.493468
2015-02-04,2041.510000,1.029100,0.504900,0.761100,0.249900,0.388500,0.098600,-0.110000,-0.063600,-0.118400,0.030000,0.020000,0.001973,0.041850,0.528219
2015-02-05,2062.520000,-0.341800,0.304300,0.677100,0.826100,0.405800,0.495100,0.232300,0.033500,0.058500,0.040000,0.020000,0.059296,0.021066,0.532339
2015-02-06,2055.470000,-0.424700,0.339000,0.088300,0.421700,0.591200,0.279900,0.374200,0.159500,-0.008900,0.050000,0.020000,-0.135867,0.030731,0.497533
2015-02-09,2046.740000,1.067600,-0.384700,0.084800,-0.040100,0.252400,0.421500,0.178600,0.273600,0.094000,0.010000,0.020000,0.069395,0.021066,0.520345
2015-02-10,2068.590100,-0.002900,0.318800,0.098400,0.328900,0.180600,0.387300,0.513000,0.289700,0.361800,0.020000,0.020000,-0.073207,0.021066,0.477376
2015-02-11,2068.530000,0.964500,0.526700,0.211200,0.072900,0.262300,0.149900,0.331300,0.448000,0.256800,0.030000,0.020000,-0.118467,0.021066,0.471264
2015-02-12,2088.480000,0.407500,0.478500,0.670500,0.399000,0.251400,0.379100,0.266400,0.410300,0.505300,0.040000,0.020000,-0.011376,0.021066,0.495423
2015-02-13,2096.990000,0.159800,0.680000,0.454100,0.603800,0.400400,0.277400,0.383000,0.284100,0.409800,0.050000,0.020000,-0.111355,0.021066,0.484225
2015-02-17,2100.340100,-0.031400,0.282600,0.506100,0.380000,0.514300,0.359800,0.260400,0.354700,0.270100,0.020000,0.020000,-0.030096,0.021066,0.501165
2015-02-18,2099.679900,-0.106200,0.064000,0.177900,0.371500,0.297400,0.422800,0.303400,0.223500,0.311300,0.030000,0.020000,0.002809,0.021066,0.507510
2015-02-19,2097.450000,0.612700,-0.068900,0.007300,0.106900,0.275900,0.229900,0.346900,0.251900,0.186600,0.040000,0.020000,-0.072800,0.021066,0.494202
2015-02-20,2110.300000,-0.030300,0.252400,0.157900,0.158300,0.207700,0.331700,0.284500,0.379900,0.292000,0.050000,0.020000,-0.040183,0.021066,0.495538
2015-02-23,2109.659900,0.275900,0.289300,0.158000,0.110700,0.120500,0.167900,0.279700,0.244900,0.334000,0.010000,0.020000,-0.049877,0.021066,0.482721
2015-02-24,2115.480000,-0.076600,0.122600,0.284600,0.187400,0.143700,0.146400,0.183300,0.279200,0.248300,0.020000,0.020000,0.005325,0.021066,0.498490
2015-02-25,2113.860100,-0.147600,0.099300,0.056200,0.194200,0.134500,0.106900,0.114400,0.150700,0.239400,0.030000,0.020000,0.000489,0.021066,0.505779
2015-02-26,2110.740000,-0.295600,-0.112200,0.017000,0.005200,0.125900,0.087400,0.070500,0.081600,0.117400,0.040000,0.020000,-0.002079,0.021066,0.514000
2015-02-27,2104.500000,0.612500,-0.222100,-0.173500,-0.061100,-0.055000,0.055700,0.032700,0.024700,0.039600,0.050000,0.020000,0.029357,0.021066,0.520137
2015-03-02,2117.389900,-0.453900,0.157500,0.055700,0.022600,0.073200,0.056000,0.134900,0.104900,0.089800,0.010000,0.030000,-0.012569,0.021066,0.497281
2015-03-03,2107.780000,-0.438900,0.077600,-0.046800,-0.072000,-0.073000,-0.014800,-0.017100,0.061200,0.042700,0.020000,0.030000,0.036539,0.021066,0.509328
2015-03-04,2098.530000,0.119600,-0.448400,-0.094400,-0.144900,-0.145500,-0.134000,-0.075400,-0.069700,0.005700,0.030000,0.030000,0.070057,0.021066,0.523844
2015-03-05,2101.040000,-1.417400,-0.160500,-0.259200,-0.041100,-0.092100,-0.101400,-0.097900,-0.051100,-0.048800,0.040000,0.030000,0.052929,0.030731,0.523803
2015-03-06,2071.260000,0.394400,-0.653600,-0.582400,-0.550600,-0.316700,-0.313300,-0.289600,-0.262800,-0.202700,0.050000,0.030000,0.067940,0.041850,0.537127
2015-03-09,2079.429900,-1.696100,-0.520600,-0.305500,-0.339500,-0.363000,-0.199400,-0.213300,-0.205100,-0.190700,0.010000,0.030000,0.134122,0.041850,0.532858
2015-03-10,2044.160000,-0.191800,-0.657200,-0.918200,-0.655400,-0.612100,-0.585700,-0.412700,-0.398100,-0.370100,0.020000,0.030000,0.111400,0.041850,0.533166
2015-03-11,2040.240000,1.260100,-0.959500,-0.503300,-0.738300,-0.563900,-0.543200,-0.530500,-0.385700,-0.375700,0.030000,0.030000,0.170956,0.041850,0.553304
2015-03-12,2065.950000,-0.607500,0.530700,-0.219200,-0.064500,-0.340600,-0.262700,-0.288500,-0.309700,-0.205900,0.040000,0.030000,0.043963,0.041850,0.522478
2015-03-13,2053.399900,1.353400,0.319500,0.150000,-0.317300,-0.173700,-0.385600,-0.312200,-0.328500,-0.342900,0.050000,0.030000,-0.016538,0.041850,0.523191
2015-03-16,2081.189900,-0.332000,0.368600,0.660400,0.449300,0.017100,0.080300,-0.137500,-0.104900,-0.142700,0.010000,0.030000,0.141006,0.041850,0.536451
2015-03-17,2074.280000,1.215800,0.502500,0.134200,0.411400,0.292000,-0.041700,0.020900,-0.162100,-0.130300,0.020000,0.030000,-0.037316,0.041850,0.512229
2015-03-18,2099.500000,-0.487300,0.438700,0.737000,0.403800,0.571200,0.445800,0.138800,0.170800,-0.008300,0.030000,0.030000,0.001453,0.030731,0.522444
2015-03-19,2089.270000,0.901300,0.357900,0.129000,0.429900,0.224300,0.393400,0.311000,0.059500,0.096700,0.040000,0.030000,-0.021945,0.021066,0.507248
2015-03-20,2108.100100,-0.174600,0.204900,0.537100,0.321500,0.523300,0.337000,0.465700,0.384900,0.153700,0.050000,0.030000,-0.114961,0.021066,0.488447
2015-03-23,2104.419900,-0.613900,0.359600,0.078100,0.358800,0.221800,0.406300,0.263300,0.384900,0.322000,0.010000,0.030000,0.029418,0.021066,0.496824
2015-03-24,2091.500000,-1.455900,-0.395600,0.035400,-0.095300,0.164100,0.082000,0.260100,0.153000,0.273100,0.020000,0.030000,-0.042215,0.021066,0.495522
2015-03-25,2061.050000,-0.237800,-1.044400,-0.752000,-0.337400,-0.367800,-0.105400,-0.137700,0.045800,-0.026100,0.030000,0.030000,0.174345,0.030731,0.537433
2015-03-26,2056.149900,0.236900,-0.858600,-0.777500,-0.624900,-0.317800,-0.346500,-0.124100,-0.150100,0.014700,0.040000,0.030000,0.018968,0.021066,0.516904
2015-03-27,2061.020000,1.223700,-0.000700,-0.493300,-0.524800,-0.453800,-0.226300,-0.264100,-0.079500,-0.107600,0.050000,0.030000,0.057068,0.041850,0.519529
2015-03-30,2086.240000,-0.879600,0.725500,0.406100,-0.063600,-0.175600,-0.175400,-0.020800,-0.079600,0.063800,0.010000,0.030000,-0.036988,0.021066,0.488697
2015-03-31,2067.889900,-0.396500,0.165400,0.188900,0.082700,-0.228500,-0.294000,-0.276800,-0.128500,-0.168800,0.020000,0.030000,0.110992,0.041850,0.527610
2015-04-01,2059.689900,0.353000,-0.643200,-0.021400,0.042800,-0.013200,-0.256700,-0.308800,-0.291800,-0.158200,0.030000,0.040000,0.136393,0.041850,0.553223
2015-04-02,2066.960000,0.660900,-0.022500,-0.311200,0.071700,0.104500,0.047700,-0.169700,-0.226300,-0.220500,0.040000,0.040000,0.063499,0.041850,0.541533
2015-04-06,2080.620100,-0.206200,0.504600,0.205100,-0.067900,0.189200,0.197000,0.135200,-0.065800,-0.127700,0.010000,0.040000,-0.055670,0.041850,0.500493
2015-04-07,2076.330100,0.268300,0.225400,0.267400,0.101900,-0.095700,0.123100,0.139200,0.092300,-0.081500,0.020000,0.040000,0.047589,0.041850,0.505965
2015-04-08,2081.899900,0.445700,0.030800,0.239500,0.267400,0.135200,-0.034900,0.143800,0.155300,0.111900,0.030000,0.040000,-0.000663,0.021066,0.502425
2015-04-09,2091.179900,0.520300,0.355800,0.169000,0.290800,0.302900,0.187000,0.034000,0.181600,0.187600,0.040000,0.040000,0.005604,0.021066,0.513742
2015-04-10,2102.060100,-0.458100,0.480800,0.410000,0.256700,0.336500,0.339000,0.234700,0.095100,0.219300,0.050000,0.040000,-0.069528,0.021066,0.503051
2015-04-13,2092.429900,0.163000,0.029800,0.167500,0.192400,0.113100,0.203400,0.224400,0.147400,0.033100,0.010000,0.040000,0.030740,0.021066,0.504382
2015-04-14,2095.840100,0.514800,-0.148500,0.074100,0.166300,0.186500,0.121400,0.197500,0.216600,0.149100,0.020000,0.040000,0.013818,0.021066,0.503867
2015-04-15,2106.629900,-0.077800,0.337900,0.072600,0.184000,0.235800,0.241000,0.177600,0.237200,0.249800,0.030000,0.040000,-0.024258,0.021066,0.498595
2015-04-16,2104.990000,-1.131100,0.217300,0.199100,0.034900,0.131500,0.183400,0.195300,0.145500,0.201900,0.040000,0.040000,-0.041994,0.021066,0.498200
2015-04-17,2081.179900,0.923500,-0.608000,-0.233000,-0.134100,-0.199200,-0.079500,-0.004900,0.028900,0.003000,0.050000,0.040000,0.082050,0.021066,0.524921
2015-04-20,2100.399900,-0.148100,-0.109800,-0.099100,0.054300,0.076000,-0.013200,0.062800,0.110300,0.127600,0.010000,0.040000,0.028340,0.021066,0.505766
2015-04-21,2097.290000,0.508700,0.383800,-0.122600,-0.111400,0.013800,0.038600,-0.032500,0.036400,0.081600,0.020000,0.040000,-0.005154,0.021066,0.503733
2015-04-22,2107.960000,0.235800,0.179800,0.424700,0.035400,0.012700,0.096200,0.105700,0.035100,0.088800,0.030000,0.040000,0.006254,0.021066,0.506401
2015-04-23,2112.929900,0.225300,0.370500,0.198300,0.377100,0.075600,0.050000,0.116200,0.122000,0.057500,0.040000,0.040000,0.010169,0.021066,0.505768
2015-04-24,2117.689900,-0.414100,0.230000,0.321800,0.205000,0.346500,0.100700,0.075100,0.129800,0.133500,0.050000,0.040000,-0.040872,0.021066,0.510804
2015-04-27,2108.919900,0.276900,-0.094900,0.015100,0.137700,0.080800,0.219400,0.026700,0.013600,0.069100,0.010000,0.040000,0.092365,0.021066,0.524755
